,2023-08-09,"[Board Meeting Outcome for Outcome Of Board Meeting Held On August 09, 2023](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=85195fca-c85c-4ca0-8b75-7ba8a4697028.pdf)"
,Date,Document
,---,---
,Sep 2023,[Concall - Sep 2023](https://www.bseindia.com/xml-data/corpfiling/AttachHis/866d3166-02d5-4b40-99e2-fb1fd7d34400.pdf)
,Nov 2025,[Concall - Nov 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=500fea5f-8edb-4e4b-b877-16672e02b4ad.pdf)
,Nov 2025,[Concall - Nov 2025](https://www.bseindia.com/xml-data/corpfiling/AttachHis/500fea5f-8edb-4e4b-b877-16672e02b4ad.pdf)
,Nov 2024,[Concall - Nov 2024](https://www.bseindia.com/xml-data/corpfiling/AttachHis/6c3f9ac9-5077-4226-b1b1-787b65099274.pdf)
,Nov 2023,[Concall - Nov 2023](https://www.bseindia.com/xml-data/corpfiling/AttachHis/da272db5-d4e3-4173-b4c0-5bdae852cffc.pdf)
,May 2026,[Concall - May 2026](https://www.bseindia.com/xml-data/corpfiling/AttachHis/79d30263-5564-4bc9-9ee2-afe775518d5e.pdf)
,May 2025,[Concall - May 2025](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a583be3c-1e0c-49cf-bb27-2c462a749205.pdf)
,May 2025,[Concall - May 2025](https://www.bseindia.com/xml-data/corpfiling/AttachHis/a583be3c-1e0c-49cf-bb27-2c462a749205.pdf)
,May 2024,[Concall - May 2024](https://www.bseindia.com/xml-data/corpfiling/AttachHis/5aed88a4-d0ad-474d-983e-415124ff7221.pdf)
,Feb 2026,[Concall - Feb 2026](https://www.bseindia.com/xml-data/corpfiling/AttachHis/b619aff6-67d3-4fb0-bbe7-9e01b887cf47.pdf)
,Date,Document
,---,---
,2026-02-13,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b619aff6-67d3-4fb0-bbe7-9e01b887cf47.pdf)
,2025-08-11,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=274a3025-71f0-4682-a159-8813e92fd8c8.pdf)
,2025-02-14,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3bfe9510-4f2b-4ab4-b7c8-a5625b402e6d.pdf)
,2024-11-22,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6c3f9ac9-5077-4226-b1b1-787b65099274.pdf)
,2024-08-12,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7734c3b1-bb51-45f3-a041-d41d3f9fee7f.pdf)
,2024-05-10,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5aed88a4-d0ad-474d-983e-415124ff7221.pdf)
,2024-02-14,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6f6129cf-3401-456e-992f-02161a310552.pdf)
,2023-11-09,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=da272db5-d4e3-4173-b4c0-5bdae852cffc.pdf)
,2023-08-10,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=866d3166-02d5-4b40-99e2-fb1fd7d34400.pdf)
,2023-05-08,[Announcement under Regulation 30 (LODR)-Earnings Call Transcript](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fa9b8282-f4e3-441b-803b-0bffa11b3271.pdf)
,Date,Document
,---,---
,2026-02-12,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ad3f171c-d294-4704-ba82-c05f51a55ba8.pdf)
,2025-11-11,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2509a42c-f2fd-45bb-8312-3c564b1df5fd.pdf)
,2025-08-06,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=63afde0a-9604-4531-99dc-83788ae7b788.pdf)
,2024-11-17,[Announcement under Regulation 30 (LODR)-Investor Presentation](https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7a835f95-5c3d-4e37-bf71-6340fda2d92c.pdf)
,Date,Document
,---,---
,from nse,[Financial Year 2025 from nse](https://archives.nseindia.com/annual_reports/SME_AR_28609_UNILEX_2024_2025_A_3849364_05092025174225.pdf)
,from bse,[Annual Report 2026 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/0ba5ae77-99ae-4835-9740-254d45d45e81.pdf)
,from bse,[Annual Report 2025 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/5f41eef7-88ba-4b5c-be68-cdc1f4a6aa74.pdf)
,from bse,[Annual Report 2024 from bse](https://www.bseindia.com/xml-data/corpfiling/AttachHis/62cec6c2-4017-448e-b67a-2072cc1c96f6.pdf)
